# CUDA_PROFILE_LOG_VERSION 1.6
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff72f63c73648
# CUDA_DEVICE 0 Quadro FX 1700M
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,sm_cta_launched,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,tlb_hit,tlb_miss
11a8dab626d93960,_Z18floor_array_kernelPf,1001.09,1178,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,94,160
11a8dab626eeace0,_Z19copy_indexes_kernel9particlesS_,6857.82,7029,1,8192,1,256,1,1,0,112,5,0,,2048,177003,56587,780821,0,4096,1048575,65536,2091358,5772,0,65536,241,269
11a8dab6275f7880,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15512.7,15688,0.75,12,1,192,1,1,0,96,13,0,,3,245903,4,1131070,0,6,4194560,65540,0,1048640,0,65540,143205,1154
11a8dab628539560,_Z27perturb_particles_v3_kernelPf9particles,7282.3,7582,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527281,0,4096,0,327680,0,1310720,0,327680,698,836
11a8dab628c8f3e0,_Z17init_array_kernelPff,643.328,819,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,95,159
11a8dab628d894e0,_Z18time_update_kernel9particlesff,4970.85,5153,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527847,0,4096,0,327680,0,786432,0,327680,567,711
11a8dab6292a2a20,_Z32apply_azimuth_observation_kernel9particles11observation,4209.02,4381,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757235,0,4096,0,196608,0,262144,0,196608,331,435
11a8dab629767280,memcpyHtoD,8.576,3,,,,,,,,,,0,4
11a8dab62976d080,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,395.328,583,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,97,161
11a8dab62982b660,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,15.008,188,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,121,0,1,0,1,0,4,0,1,0,0
11a8dab629889be0,memcpyDtoH,5.184,180,,,,,,,,,,0,4
11a8dab629909060,_Z15multiply_kernelPff,1000.48,1176,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233494,0,4096,0,65536,0,262144,0,65536,93,161
11a8dab629aaa380,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1799.26,1982,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398979,230017,4,4,65408,6,262660,0,65664,8,127
11a8dab629c92980,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.288,48,0.167,1,1,128,1,1,0,3664,27,0,,1,260,5,1174,0,0,0,0,2,4,0,1,0,0
11a8dab629cb5360,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1000.83,1029,1,8,1,256,1,1,0,48,6,0,,2,32674,2,163340,0,4,768,49248,0,261632,0,65408,6,112
11a8dab629e71b80,_Z18floor_array_kernelPf,1002.08,1352,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,91,163
11a8dab629fc6620,_Z19copy_indexes_kernel9particlesS_,6880.58,7058,1,8192,1,256,1,1,0,112,5,0,,2048,165395,50898,739852,0,4096,1048575,65536,2092814,10220,0,65536,240,270
11a8dab62a6ca920,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15412.1,15596,0.75,12,1,192,1,1,0,96,13,0,,3,245901,3,1131066,0,6,4194560,65540,0,1048512,0,65532,133090,1160
11a8dab62b5dc700,_Z27perturb_particles_v3_kernelPf9particles,7281.63,7461,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527281,0,4096,0,327680,0,1310720,0,327680,724,810
11a8dab62bd29ac0,_Z17init_array_kernelPff,643.232,815,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,95,159
11a8dab62be27620,_Z18time_update_kernel9particlesff,4915.33,5094,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527847,0,4096,0,327680,0,786432,0,327680,554,724
11a8dab62c33c820,_Z32apply_azimuth_observation_kernel9particles11observation,4180.22,4358,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757237,0,4096,0,196608,0,262144,0,196608,335,431
11a8dab62c8076c0,memcpyHtoD,8.416,3,,,,,,,,,,0,4
11a8dab62c80d0c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,394.784,581,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65528,98,160
11a8dab62c890ee0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.856,41,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,0,0,0,0,0
11a8dab62c8bf4e0,memcpyDtoH,4.704,31,,,,,,,,,,0,4
11a8dab62c900ee0,_Z15multiply_kernelPff,998.24,1026,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,92,162
11a8dab62ca7b620,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1826.59,1854,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397243,216553,4,4,65408,6,262660,0,65664,8,127
11a8dab62cc55a40,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.832,63,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,2,4,0,1,0,0
11a8dab62cc8d900,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1008.29,1036,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,261632,0,65408,6,112
11a8dab62cddc500,_Z18floor_array_kernelPf,1001.7,1034,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,86,168
11a8dab62ceefb00,_Z19copy_indexes_kernel9particlesS_,6767.07,6795,1,8192,1,256,1,1,0,112,5,0,,2048,165868,51099,741608,0,4096,1048575,65536,2082686,33664,0,65536,238,272
11a8dab62d5a2aa0,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15385.1,15413,0.75,12,1,192,1,1,0,96,13,0,,3,245871,3,1130934,0,6,4194560,65540,0,1048512,0,65532,131119,1159
11a8dab62e482b80,_Z27perturb_particles_v3_kernelPf9particles,7279.3,7307,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527281,0,4096,0,327680,0,1310720,0,327680,682,852
11a8dab62eb92580,_Z17init_array_kernelPff,642.24,671,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,95,161
11a8dab62ec4c840,_Z18time_update_kernel9particlesff,4902.85,4931,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527855,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab62f1231a0,_Z32apply_azimuth_observation_kernel9particles11observation,4199.55,4233,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757239,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab62f5942e0,memcpyHtoD,8.352,2,,,,,,,,,,0,4
11a8dab62f599c80,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,394.528,432,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118150,0,4,0,65544,8,0,0,65528,109,149
11a8dab62f61f760,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.888,46,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11a8dab62f63ca40,memcpyDtoH,4.736,29,,,,,,,,,,0,4
11a8dab62f690040,_Z15multiply_kernelPff,1000.77,1028,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,80,174
11a8dab62f805da0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1782.66,1810,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398959,224807,4,4,65408,6,262660,0,65664,8,127
11a8dab62f9d7700,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.8,55,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,2,4,0,1,0,0
11a8dab62f9f7ca0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,990.048,1022,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,261632,0,65408,111,0
11a8dab62fb53260,_Z18floor_array_kernelPf,1002.78,1031,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,90,164
11a8dab62fc66ba0,_Z19copy_indexes_kernel9particlesS_,6821.86,6850,1,8192,1,256,1,1,0,112,5,0,,2048,165014,50747,738397,0,4096,1048575,65536,2095052,6040,0,65536,374,138
11a8dab630328860,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15443.4,15479,0.75,12,1,192,1,1,0,96,13,0,,3,245901,3,1131072,0,6,4194560,65540,0,1048512,0,65532,133641,1028
11a8dab6311ff1e0,_Z27perturb_particles_v3_kernelPf9particles,7382.27,7411,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1254,282
11a8dab631930700,_Z17init_array_kernelPff,643.776,674,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,256,0
11a8dab6319eb2c0,_Z18time_update_kernel9particlesff,4778.53,4808,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527855,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab631e99420,_Z32apply_azimuth_observation_kernel9particles11observation,4182.62,4211,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757236,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab632317da0,memcpyHtoD,8.192,3,,,,,,,,,,0,4
11a8dab63231d6a0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,392.608,430,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65528,91,167
11a8dab63239ac60,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.824,48,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,0,0,0,0,0
11a8dab6323c2ee0,memcpyDtoH,4.704,29,,,,,,,,,,0,4
11a8dab632408160,_Z15multiply_kernelPff,1001.38,1029,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,92,162
11a8dab63255c8c0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1820.22,1848,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397212,222927,4,4,65408,6,262660,0,65664,8,127
11a8dab632733d80,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.864,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,2,4,0,1,0,0
11a8dab632753540,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,992.864,1021,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,261632,0,65408,111,0
11a8dab63289e4a0,_Z18floor_array_kernelPf,1005.38,1036,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,91,163
11a8dab6329b27e0,_Z19copy_indexes_kernel9particlesS_,6784.54,6814,1,8192,1,256,1,1,0,112,5,0,,2048,178758,57300,787455,0,4096,1048575,65536,2094132,7792,0,65536,376,136
11a8dab6330707a0,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15402.8,15435,0.75,12,1,192,1,1,0,96,13,0,,3,245871,3,1130934,0,6,4194560,65540,0,1048512,0,65532,138164,1031
11a8dab634013000,_Z27perturb_particles_v3_kernelPf9particles,7281.89,8075,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1260,276
11a8dab634721c60,_Z17init_array_kernelPff,642.432,670,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217119,0,4096,0,0,0,262144,0,0,256,0
11a8dab6347dd5c0,_Z18time_update_kernel9particlesff,4981.95,5015,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527850,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab634cbea60,_Z32apply_azimuth_observation_kernel9particles11observation,4208.93,4242,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757244,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab635139fa0,memcpyHtoD,8.128,2,,,,,,,,,,0,4
11a8dab63513f880,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,394.176,432,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65528,97,161
11a8dab6351be580,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.92,47,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,0,0,0,0,0
11a8dab6351e60e0,memcpyDtoH,4.832,30,,,,,,,,,,0,4
11a8dab635227fe0,_Z15multiply_kernelPff,1000.45,1027,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,87,167
11a8dab63538d240,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1805.22,1832,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397231,233089,4,4,65408,6,262660,0,65664,8,127
11a8dab635560aa0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.768,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,2,4,0,1,0,0
11a8dab6355803c0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,998.496,1027,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164620,0,4,768,49248,0,261632,0,65408,111,0
11a8dab6356d4ca0,_Z18floor_array_kernelPf,1005.15,1037,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,91,163
11a8dab6357f2e40,_Z19copy_indexes_kernel9particlesS_,8491.65,8526,1,8192,1,256,1,1,0,112,5,0,,2048,284611,77963,1254340,0,4096,1048575,65536,2092446,7272,0,65536,372,140
11a8dab63604b340,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15512.9,15542,0.75,12,1,192,1,1,0,96,13,0,,3,245871,3,1130934,0,6,4194560,65540,0,1048512,0,65532,127189,1026
11a8dab636f32ea0,_Z27perturb_particles_v3_kernelPf9particles,7382.37,7411,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1271,265
11a8dab63765b760,_Z17init_array_kernelPff,643.168,671,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217119,0,4096,0,0,0,262144,0,0,256,0
11a8dab637715d00,_Z18time_update_kernel9particlesff,4826.62,4854,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527848,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab637bcbe20,_Z32apply_azimuth_observation_kernel9particles11observation,4191.01,4224,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757237,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab6380458c0,memcpyHtoD,8.128,2,,,,,,,,,,0,4
11a8dab63804b1c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.536,431,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118161,0,4,0,65544,8,0,0,65528,112,146
11a8dab6380c76a0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,14.144,42,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11a8dab6380e4760,memcpyDtoH,4.736,29,,,,,,,,,,0,4
11a8dab63813a5e0,_Z15multiply_kernelPff,1002.4,1028,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,84,170
11a8dab638294420,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1798.37,1826,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398971,221015,4,4,65408,6,262660,0,65664,8,127
11a8dab63846a720,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.8,53,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,2,4,0,1,0,0
11a8dab63849bbc0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1005.15,1033,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,261632,0,65408,111,0
11a8dab6385f9480,_Z18floor_array_kernelPf,1001.82,1028,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,94,160
11a8dab63870c880,_Z19copy_indexes_kernel9particlesS_,9525.63,9554,1,8192,1,256,1,1,0,112,5,0,,2048,299799,52509,1385474,0,4096,1048575,65536,2078616,51744,0,65536,375,137
11a8dab63905f940,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15592.4,15628,0.75,12,1,192,1,1,0,96,13,0,,3,245901,3,1131072,0,6,4194560,65540,0,1048640,0,65540,140771,1030
11a8dab639f9c740,_Z27perturb_particles_v3_kernelPf9particles,7282.21,7465,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1269,267
11a8dab63a6ac720,_Z17init_array_kernelPff,642.752,675,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217119,0,4096,0,0,0,262144,0,0,256,0
11a8dab63a768300,_Z18time_update_kernel9particlesff,4892.16,4919.98,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527844,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab63ac2e3e0,_Z32apply_azimuth_observation_kernel9particles11observation,4154.85,4182,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757238,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab63b0c2a80,memcpyHtoD,8.128,2,,,,,,,,,,0,4
11a8dab63b0c8340,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.888,432,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,99,159
11a8dab63b149b00,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.888,48,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a8dab63b1687a0,memcpyDtoH,4.672,30,,,,,,,,,,0,4
11a8dab63b1b4a80,_Z15multiply_kernelPff,1003.3,1030,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,86,168
11a8dab63b336900,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1828.38,1861,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397217,235504,4,4,65408,8,261632,0,65408,8,127
11a8dab63b5115e0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.832,48,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a8dab63b547a60,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,998.048,1040,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a8dab63b690320,_Z18floor_array_kernelPf,998.432,1026,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,98,156
11a8dab63b7a46a0,_Z19copy_indexes_kernel9particlesS_,8469.63,8497,1,8192,1,256,1,1,0,112,5,0,,2048,265742,60756,1188443,0,4096,1048575,65536,2092846,43720,0,65536,382,140
11a8dab63c009b20,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15519,15546,0.75,12,1,192,1,1,0,96,13,0,,3,245871,3,1130934,0,6,4194560,65540,0,1048640,0,65540,143853,1028
11a8dab63cef2860,_Z27perturb_particles_v3_kernelPf9particles,7382.21,7411,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1262,275
11a8dab63d61b500,_Z17init_array_kernelPff,644.352,673,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217119,0,4096,0,0,0,262144,0,0,256,0
11a8dab63d6d87a0,_Z18time_update_kernel9particlesff,4920.35,4948,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527848,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab63dba5b40,_Z32apply_azimuth_observation_kernel9particles11observation,4190.91,4218,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757238,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab63e03fca0,memcpyHtoD,8.128,2,,,,,,,,,,0,4
